n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,fold,train_start,train_end,val_start,val_end,RMSE,DirectionalAccuracy,SpearmanRankCorr_mean,TopKHitRate_mean,Months_evaluated,CombinedScore
300,6,30,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07270257885908415,0.5238907849829352,-0.01513502541984408,0.254093567251462,18,0.17538663340782087
300,8,10,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06409945810655451,0.47111375818939843,0.004424413538074572,0.2251461988304094,18,0.1613101329917307
300,8,10,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09635180419895674,0.5102399063779989,-0.024503102782570414,0.22017543859649122,18,0.15371324824893776
300,8,10,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09607888295891313,0.5142045454545454,-0.05185622619348687,0.2833333333333333,18,0.1698277426174214
300,8,10,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08522175015351022,0.4943310657596372,0.06909051238948145,0.2805555555555555,18,0.19728893566304018
300,8,10,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07269245141873994,0.5267349260523322,-0.012538807584095186,0.2764619883040936,18,0.1844354889371274
300,8,10,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06425513257615442,0.47051816557474685,0.008111962967477812,0.20760233918128657,18,0.15594141605503822
300,8,10,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09664875354431175,0.49853715623171446,-0.03891277451034062,0.2317251461988304,18,0.15175328807948602
300,8,10,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09783407303022665,0.4943181818181818,-0.05806577681577682,0.2722222222222222,18,0.16005815533142462
300,8,10,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08540588619541488,0.4954648526077097,0.06612233563632681,0.28055555555555556,18,0.1967368216359851
300,8,10,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07300676474054762,0.5244596131968146,-0.013393688796486208,0.2513157894736842,18,0.17490267380792132
300,8,10,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06404599616294687,0.46813579511614056,0.006670460327311414,0.22807017543859645,18,0.16231013627597535
300,8,10,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09622743552364059,0.5055588063194851,-0.026755536022930862,0.22894736842105268,18,0.15530896910080463
300,8,10,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09582389127054046,0.5204545454545455,-0.04012820894264194,0.27222222222222225,18,0.1701718563789183
300,8,10,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08518516596033847,0.4965986394557823,0.06657358351025508,0.2861111111111111,18,0.19906497946554141
300,8,10,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07267918446628585,0.5255972696245734,-0.005994624732146316,0.2707602339181287,18,0.183851042719966
300,8,10,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06432127602662534,0.4699225729600953,0.004846062620414794,0.2163742690058479,18,0.15806276919384446
300,8,10,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09638908531273557,0.5002925687536571,-0.03676377149349042,0.22587719298245615,18,0.15064677135867138
300,8,10,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09743267318540946,0.5028409090909091,-0.053174727143799304,0.275,18,0.1640379653951501
300,8,10,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08527589031390903,0.4971655328798186,0.06759863166343283,0.2777777777777778,18,0.19649980865126232
300,8,10,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07288871283072708,0.5227531285551763,-0.012269421121755268,0.2652046783625731,18,0.17972716529135163
300,8,20,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06423092109259808,0.4776652769505658,0.010989941924560405,0.22514619883040934,18,0.16423552624337692
300,8,20,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09567089350992818,0.507899356348742,-0.029412752962592898,0.21739766081871342,18,0.15118168561366424
300,8,20,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09583568290925862,0.509090909090909,-0.04681324784417569,0.27777777777777785,18,0.1681699554975084
300,8,20,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0850733257905023,0.4988662131519274,0.0708962122806011,0.2833333333333334,18,0.199649297209102
300,8,20,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07263560051251451,0.5221843003412969,-0.013528123494568037,0.2681286549707602,18,0.18037273833188056
300,8,20,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0645121489716546,0.4752829064919595,0.0016792424275277494,0.2192982456140351,18,0.1593283480758552
300,8,20,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09572635907396837,0.5008777062609713,-0.029200750227818553,0.22032163742690059,18,0.15084265497986116
300,8,20,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09743617785511414,0.5005681818181819,-0.05598964697823314,0.2861111111111112,18,0.16676787793694417
300,8,20,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0852649819361492,0.49263038548752835,0.07031887002431922,0.28055555555555556,18,0.19724724266080007
300,8,20,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07285300278664526,0.5147895335608647,-0.00929257170496304,0.2681286549707602,18,0.17990919246836917
300,8,20,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06423092109259808,0.4776652769505658,0.010989941924560405,0.22514619883040934,18,0.16423552624337692
300,8,20,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09567089350992818,0.507899356348742,-0.029412752962592898,0.21739766081871342,18,0.15118168561366424
300,8,20,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09583568290925862,0.509090909090909,-0.04681324784417569,0.27777777777777785,18,0.1681699554975084
300,8,20,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0850733257905023,0.4988662131519274,0.0708962122806011,0.2833333333333334,18,0.199649297209102
300,8,20,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07263560051251451,0.5221843003412969,-0.013528123494568037,0.2681286549707602,18,0.18037273833188056
300,8,20,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0645121489716546,0.4752829064919595,0.0016792424275277494,0.2192982456140351,18,0.1593283480758552
300,8,20,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09572635907396837,0.5008777062609713,-0.029200750227818553,0.22032163742690059,18,0.15084265497986116
300,8,20,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09743617785511414,0.5005681818181819,-0.05598964697823314,0.2861111111111112,18,0.16676787793694417
300,8,20,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0852649819361492,0.49263038548752835,0.07031887002431922,0.28055555555555556,18,0.19724724266080007
300,8,20,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07285300278664526,0.5147895335608647,-0.00929257170496304,0.2681286549707602,18,0.17990919246836917
300,8,30,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06422266297051359,0.47051816557474685,0.012713877792116048,0.23391812865497075,18,0.16630891499811543
300,8,30,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09531017070714097,0.5119953188999414,-0.027810431201569032,0.22631578947368414,18,0.1555949481539573
300,8,30,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09581952758485736,0.5022727272727273,-0.05534398883993877,0.2722222222222223,18,0.16273242050536713
300,8,30,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08501017593397707,0.49943310657596374,0.070548390136019,0.29166666666666674,18,0.20260501699573547
300,8,30,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07251543616837364,0.5221843003412969,-0.010686336852076107,0.26827485380116955,18,0.181158387451975
300,8,30,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0644346272331316,0.478856462179869,0.005119028092317304,0.22514619883040934,18,0.16296529360307005
300,8,30,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09548041491283843,0.49970743124634287,-0.029161851008838034,0.21476608187134502,18,0.14872306916946215
300,8,30,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09735099091150647,0.5034090909090909,-0.06253623885251279,0.2722222222222222,18,0.16085533806416646
300,8,30,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08522465689509519,0.5011337868480725,0.06916772748878787,0.28055555555555556,18,0.19866820230723686
300,8,30,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07269115421584778,0.5159271899886234,-0.0035291019944794933,0.2736842105263158,18,0.18355440534014578
300,8,30,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06422266297051359,0.47051816557474685,0.012713877792116048,0.23391812865497075,18,0.16630891499811543
300,8,30,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09531017070714097,0.5119953188999414,-0.027810431201569032,0.22631578947368414,18,0.1555949481539573
300,8,30,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09581952758485736,0.5022727272727273,-0.05534398883993877,0.2722222222222223,18,0.16273242050536713
300,8,30,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08501017593397707,0.49943310657596374,0.070548390136019,0.29166666666666674,18,0.20260501699573547
300,8,30,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07251543616837364,0.5221843003412969,-0.010686336852076107,0.26827485380116955,18,0.181158387451975
300,8,30,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0644346272331316,0.478856462179869,0.005119028092317304,0.22514619883040934,18,0.16296529360307005
300,8,30,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09548041491283843,0.49970743124634287,-0.029161851008838034,0.21476608187134502,18,0.14872306916946215
300,8,30,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09735099091150647,0.5034090909090909,-0.06253623885251279,0.2722222222222222,18,0.16085533806416646
300,8,30,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08522465689509519,0.5011337868480725,0.06916772748878787,0.28055555555555556,18,0.19866820230723686
300,8,30,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07269115421584778,0.5159271899886234,-0.0035291019944794933,0.2736842105263158,18,0.18355440534014578
500,4,10,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06351398601784589,0.47706968433591423,0.03226683001886431,0.23976608187134504,18,0.17469597582330054
500,4,10,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09533802214538893,0.5552954944411936,-0.004637291252185448,0.22616959064327485,18,0.16999152837126077
500,4,10,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09463019659023698,0.5363636363636364,-0.046620050376465376,0.2638888888888889,18,0.16905278647167465
500,4,10,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0848645161307831,0.4875283446712018,0.061087061087061106,0.27222222222222225,18,0.19108230875762683
500,4,10,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07250736608537277,0.5250284414106939,-0.007757331549218839,0.2766081871345029,18,0.18537774767483556
500,4,10,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06356998667701531,0.47409172126265636,0.020648756759209103,0.24269005847953215,18,0.17220805657476673
500,4,10,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09566317370520906,0.5196021064950264,-0.021758805735892516,0.23450292397660816,18,0.1614241085158032
500,4,10,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09661239210725128,0.5392045454545454,-0.06400500484852911,0.25,18,0.16001717945732657
500,4,10,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08501691530433703,0.4875283446712018,0.060159237452896225,0.2833333333333333,18,0.19470876190326367
500,4,10,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.072797434305328,0.5261660978384528,-0.011573848414708616,0.26520467836257305,18,0.18060190802984838
500,4,10,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06355445642307989,0.47647409172126265,0.03133629679775564,0.2368421052631579,18,0.1733127381011807
500,4,10,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09529084861070074,0.5552954944411936,-0.007774709784009848,0.22324561403508772,18,0.1681932166323768
500,4,10,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09473697322190493,0.5363636363636364,-0.05205267309464659,0.2611111111111111,18,0.16670105324357354
500,4,10,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08489187777412006,0.48696145124716556,0.05883932246229742,0.27222222222222225,18,0.19040152308796127
500,4,10,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07249978914713985,0.5261660978384528,-0.0020641664630819175,0.2736842105263158,18,0.18600669380670265
500,4,10,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06358723655751078,0.47706968433591423,0.02112037931329005,0.23684210526315785,18,0.17087132122610846
500,4,10,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09562002645955595,0.5225277940315974,-0.021805545883378834,0.22865497076023392,18,0.15995940680964546
500,4,10,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09640297040565364,0.5409090909090909,-0.0574276555711479,0.2527777777777778,18,0.1630165324301227
500,4,10,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0849978348546655,0.4875283446712018,0.06225581460815662,0.2861111111111111,18,0.1962089445042353
500,4,10,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07273929876889333,0.5255972696245734,-0.011935730979949443,0.2568713450292398,18,0.17749263218638262
500,4,20,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0636993537529473,0.47409172126265636,0.027315058799064835,0.2426900584795322,18,0.17384875866954427
500,4,20,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09475297893966317,0.5552954944411936,-0.013562903947857717,0.24371345029239766,18,0.17401748471568085
500,4,20,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09467969602778953,0.5363636363636364,-0.050644936460474015,0.26388888888888895,18,0.168036665063162
500,4,20,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08488633920537794,0.4886621315192744,0.0587663577354299,0.28055555555555556,18,0.1936411923410812
500,4,20,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07251009111995835,0.5261660978384528,-0.005167677207198402,0.270906432748538,18,0.18425653350388757
500,4,20,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0637330835136588,0.47706968433591423,0.02512826242834771,0.23684210526315785,18,0.17184412261364326
500,4,20,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09507715715647336,0.5207723815096548,-0.01753153641668672,0.21461988304093566,18,0.15587311983079208
500,4,20,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09640582571523836,0.5397727272727273,-0.05736872663961028,0.2611111111111111,18,0.16572008754048412
500,4,20,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08498933614611066,0.48696145124716556,0.06523228346299913,0.29166666666666663,18,0.1987858272192941
500,4,20,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07278421372217983,0.5250284414106939,-0.014211966913432893,0.2679824561403509,18,0.1806897134584674
500,4,20,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0636993537529473,0.47409172126265636,0.027315058799064835,0.2426900584795322,18,0.17384875866954427
500,4,20,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09475297893966315,0.5552954944411936,-0.013562903947857717,0.24371345029239766,18,0.17401748471568085
500,4,20,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09467969602778953,0.5363636363636364,-0.050644936460474015,0.26388888888888895,18,0.168036665063162
500,4,20,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08488633920537794,0.4886621315192744,0.0587663577354299,0.28055555555555556,18,0.1936411923410812
500,4,20,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07251009111995835,0.5261660978384528,-0.005167677207198402,0.270906432748538,18,0.18425653350388757
500,4,20,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0637330835136588,0.47706968433591423,0.02512826242834771,0.23684210526315785,18,0.17184412261364326
500,4,20,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09507715715647336,0.5207723815096548,-0.01753153641668672,0.21461988304093566,18,0.15587311983079208
500,4,20,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09640582571523836,0.5397727272727273,-0.05736872663961028,0.2611111111111111,18,0.16572008754048412
500,4,20,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08498933614611066,0.48696145124716556,0.06523228346299913,0.29166666666666663,18,0.1987858272192941
500,4,20,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07278421372217983,0.5250284414106939,-0.014211966913432893,0.2679824561403509,18,0.1806897134584674
500,4,30,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06374363034703846,0.4723049434187016,0.03097764958654313,0.24853801169590645,18,0.17644497910453566
500,4,30,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0946153393312432,0.5424224692802808,-0.008221266166345139,0.24108187134502923,18,0.17188476441898146
500,4,30,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09477141820106219,0.5289772727272727,-0.05409504346360017,0.25555555555555554,18,0.1627618544837865
500,4,30,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08490448453194924,0.48922902494331066,0.06518016974570731,0.2944444444444445,18,0.20021550607425467
500,4,30,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07247868825714883,0.5273037542662116,-0.010750652483533983,0.26549707602339184,18,0.1812013266891162
500,4,30,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06382381573486168,0.478856462179869,0.028404944330351387,0.23976608187134504,18,0.1740258940265601
500,4,30,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09495972164349394,0.5207723815096548,-0.017000279437978466,0.22646198830409356,18,0.16017415802017032
500,4,30,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09655152557247348,0.5289772727272727,-0.06738270388859491,0.26666666666666666,18,0.16297280679214443
500,4,30,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0850498322187796,0.48696145124716556,0.05793718013644585,0.2916666666666667,18,0.196949952173122
500,4,30,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07267660576211465,0.5250284414106939,-0.007876784816524693,0.2679824561403509,18,0.1822950305747075
500,4,30,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06374363034703846,0.4723049434187016,0.03097764958654313,0.24853801169590645,18,0.17644497910453566
500,4,30,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0946153393312432,0.5424224692802808,-0.008221266166345139,0.24108187134502923,18,0.17188476441898146
500,4,30,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09477141820106218,0.5289772727272727,-0.05409504346360017,0.25555555555555554,18,0.1627618544837865
500,4,30,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08490448453194925,0.48922902494331066,0.06518016974570731,0.2944444444444445,18,0.20021550607425467
500,4,30,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07247868825714883,0.5273037542662116,-0.010750652483533983,0.26549707602339184,18,0.1812013266891162
500,4,30,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06382381573486168,0.478856462179869,0.028404944330351387,0.23976608187134504,18,0.1740258940265601
500,4,30,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09495972164349394,0.5207723815096548,-0.017000279437978466,0.22646198830409356,18,0.16017415802017032
500,4,30,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09655152557247348,0.5289772727272727,-0.06738270388859491,0.26666666666666666,18,0.16297280679214443
500,4,30,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0850498322187796,0.48696145124716556,0.05793718013644585,0.2916666666666667,18,0.196949952173122
